,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1655,"At 11:10 on Tuesday April 20, 1999, two students entered Columbine High School and in about 48 minutes massacred twelve students and a teacher.  Who are the two students responsible for one of the deadliest school shooting in the history of the United States?
",Mines and Woodham,Woodham and Harris,Harris and Klebold,Klebold and Kinkel,Harris and Klebold
1656,"Michael Moore won an Academy Award for Best Documentary Feature for his film about the Columbine High School massacre. What activity that both shooters took part in did Michael Moore incorporate in the title of his film?
",Paint Ball,Video game  Doom,Bowling,Target Shooting,Bowling
1657,"Marc Lepina, a student of the Ecole Polytechnique in Quebec, Canada shot and murdered fourteen people on December 6, 1989. What group of people did Marc Lepina stalk and kill that day?
",Engineering students,Teachers,Women,Blacks,Women
1658,"Charles Carl Roberts entered a schoolhouse in Nickel Mines and shot ten students and teachers, killing five. To what peaceful religious group did the victims belong?
",Quakers,Mormons,Anabaptist Brethren,Amish,Amish
1659,"The Virginia Tech Massacre is the deadliest school massacre is the history of the United States.
",True,False,,,False
1660,"In May 2002 the Secret Service published a report about similarities in school shootings. What was NOT one of the findings of the report?
",That most attackers had access to weapons.,That attackers violence was sudden and  impulsive.,"Before the attack, others were aware of the planned attack.",Most attackers felt bullied or persecuted.,That attackers violence was sudden and  impulsive.
1661,"The term Trenchcoat Mafia is associated with which school shooting?
",Heath High School,Virginia Tech,Kent State,Columbine High School,Columbine High School
1662,"The opening day of school in the town of Baslan, a part of the Russian Federation, turned into a day of horror for the small village. Terrorists held the children and parents hostages for three days until a bloody gun battle between the terrorists and the Russian security forces ended in a bloodbath that shocked the world. Who were the terrorists that caused the death of at least 386 people, 186 of the dead being children?
",Kurds,Chechen Separatist,Al-Queda,Chechen Loyalist,Chechen Separatist
1663,"What was the name of the student and former marine who shot and killed fourteen people from the tower of the main building of the University of Texas?
",John Wayne Gacy,Richard Stark,Charles Whitman,Jeffery Weise,Charles Whitman
1664,"On April 3, 1962 sixteen-year-old Brenda Ann Spencer fired on the Cleveland Elementary School in San Diego killing the principal and school custodian and wounding eight children. What was the reason Brenda Ann Spencer gave the police when she was asked to explain her motives?
",I dont like Mondays.,Somebody had to shut those monkeys up!,Those brats have called me names for the last time.,I had to get some sleep. The kids just kept screaming and yelling.,I dont like Mondays.
1665,"This city, located north of the Dead Sea, is the lowest permanently inhabited site in the world.
",Bethlehem,Jericho,Rafah,Jerusalem,Jericho
1666,"This is the Greek name of a city located about 40km from Beirut, Lebanon.
",Byblos,Baalbek,Baabda,Batroun,Byblos
1667,"In the centre of this city in Syria there is an ancient castle known as Citadel.
",None of these,Aleppo,Athens,Ankara,Aleppo
1668,"The ancient city of Susa was conquered by Alexander the Great.
",False,True,,,True
1669,"What European city was named Philippopolis or the city of Philip?
",Athens,Plovdiv,Istanbul,Bucharest,Plovdiv
1670,"Which Turkish city is a probable site of the Hellenistic city of Antiochia ad Taurum?
",Istanbul,Izmir,Gaziantep,Edirne,Gaziantep
1671,"Beirut was conquered by Agrippa, a Roman statesman and general.
",True,False,,,True
1672,"Jerusalem is a holy city of which of these major religions?
",Islam,Judaism,All of these,Christianity,All of these
1673,"The ancient city of Tyre, located in present-day Lebanon, is the birthplace of the mythological figure, named Europa.
",False,True,,,True
1674,"Erbil Citadel is an ancient fortress in Iraq.
",True,False,,,True
1675,"Who built the Statue of Liberty, which was a gift from France to the US?
",Auguste Bartholdi,Alvere Bartholdi,Abelard Charton,Christophe Baya,Auguste Bartholdi
1676,"What year was the Eiffel Tower constructed?
",1863,1892,1870,1889,1889
1677,"Big Bens 150th anniversary was in May 2009.
",True,False,,,True
1678,"Why was the Taj Mahal built by Mughal emperor Shah Jahan?
","It was built in memory of his wife, Mumtaz Mahal",It was built as a palace for the emperor.,It was built as a temple for the alter of eternal sanctity.,It was built as an amusement park attraction.,"It was built in memory of his wife, Mumtaz Mahal"
1679,"What is the length of the entire Great Wall, with all of its branches?
","10,000 miles","5,500 miles",2000 miles,50 miles,"5,500 miles"
1680,"Joseph Strauss was chief engineer of this famous bridge, completed in 1937.
",The Bridge of Sighs,Golden Gate Bridge,Brooklyn Bridge,None of these,Golden Gate Bridge
1681,"This wall, sometimes called the Wailing Wall, is one of the most sacred sites in Judaism.
",The Western Wall,The Northern Wall,The Great Wall,The Southern Wall,The Western Wall
1682,"The construction of the Colosseum of Rome was started under Emperor Nero.
",True,False,,,False
1683,"The wedding ceremony of Charles, Prince of Wales and Lady Diana Spencer took place at this famous landmark, which is also the seat of the Bishop of London.
",Westminster Abbey,Windsor Castle,St. Georges Cathedral,St Pauls Cathedral,St Pauls Cathedral
1684,"Who did Barbie fall in love with in Toy Story 3?
",Ken,Woody,None of these,Buzz,Ken
1685,"Porky is the name of the Piggy Bank in Toy Story.
",True,False,,,False
1686,"What does Sid (the kid next door) do to Buzz in the movie Toy Story?
",throws him into a pool,None of these,ties him to a rocket,launches him off the house,ties him to a rocket
1687,"How many fingers do the three little aliens have on one hand in the movie Toy Story?
",3,None of these,2,4,3
1688,"In the Toy Story movies, Buzz doesnt like Jessie.
",False,True,,,False
1689,"At the beginning of Toy Story 3, Andy is 17 and packing for college. What does he intend to do with his toys?
",none of these,give them to the kid next door,donate them to the Sunnyside Daycare,take them all with him,none of these
1690,"At the beginning of Toy Story, Buzz believes that he is a real space ranger.
",True,False,,,True
1691,"The Celtic spiral knot stands for growth, eternal life and movement.
",False,True,,,True
1692,"Which of these is an eight-spoked cross symbolizing the eight day interval between Christ鈥檚 entry into Jerusalem and his resurrection?
",The Latin Cross,None of these,The Jerusalem Cross,The Baptismal Cross,The Baptismal Cross
1693,"Which Chinese character is used in Chinese New Year decorations and is often placed upside-down on the front door of a house?
","Cai - wealth, money","Fu - Blessing, Good Fortune, Good Luck",Lu 鈥 Prosperity,Shou 鈥 Longevity,"Fu - Blessing, Good Fortune, Good Luck"
1694,"The cobra is an emblem associated with the king, and kingdom of Lower Egypt.
",True,False,,,True
1695,"What is the most widely recognized international symbol of pharmacy?
",The Mano Fico,Fasces,Labrys,The bowl of Hygeia,The bowl of Hygeia
1696,"What symbol, also known as the key of the Nile, appears frequently in Egyptian tomb paintings?
",The Circle,All of these,The Ankh,The Arrow,The Ankh
1697,"What did the two goldfish originally represent in Hinduism?
",the two main sacred rivers of India - the Ganges and Yamuna,protection from suffering and harmful forces,None of these,"health, wealth, prosperity",the two main sacred rivers of India - the Ganges and Yamuna
1698,"Which of the following is not a Hindu symbol?
",The Sri Yantra,The Shiva Lingam,The Swastika,The Claddagh,The Claddagh
1699,"Which of these is a symbol of Ireland and a trademark registered by the Government of Ireland?
",All of these,The Celtic Cross,The Leprechaun,The shamrock,All of these
1700,"What popular symbol represents opposites that could only exist in relation to each other?
",the cross,the swastika,the pentagram,Yin and yang,Yin and yang
1701,"I still live ...Poetry were the final words of this great orator from New England.
",John Clay,Henry Clay,John C. Calhoun,Daniel Webster,Daniel Webster
1702,"Dont let it end like this. Tell them I said something. were the last words of this man. I guess if you are a revolutionary and have the US Army after you, you may not have a great quote at your death.
",Jefferson Davis,Pancho Villa,McLean Stevenson,Robert Louis Stevenson,Pancho Villa
1703,"What is the question? were the last words of this poetess.
",Gertrude Stein,Theodora Hughes,Janis Joplin,Anna Pavloa,Gertrude Stein
1704,"Although he was not in his Blue Period, this painters last words were: Drink to me!
",Mark Twain,Pablo Picasso,Jean Marat-Corday,Fra Lippo Liippi,Pablo Picasso
1705,"His name has become a movie title. His last words were Shoot straight, you bastards! Dont make a mess of it.
",Henry H. Morant,Alan Hale,Ulysses Grant,Robert E. Lee,Henry H. Morant
1706,"Im going away tonight. were the last words of this great American soul singer. I guess he couldnt say I feel good at the  time, but I knew that he  would.
",Joe  Tex,Jerry Biggs,Jackie Lee Johnson,James Brown,James Brown
1707,"He was the only US President to serve two non-consecutive terms. His last words were I have tried so hard  to do the right.
",Theodore Roosevelt,Ronald Reagan,Grover Cleveland,Franklin Delano Roosevelt,Grover Cleveland
1708,"He was one of the most important scientists of all time and Beagle was important to his career even if he never had a dog. His last words were I am not the least afraid to die.
",Charles Darwin,Sigmund Freud,Albert Einstein,Louis Pasteur,Charles Darwin
1709,"Her last words were: My G-D. Whats happened?. The entire world mourned her tragic death. The people that watched her funeral were probably more than those who watched her beautiful wedding.
",Joan of Arc,Diana Spencer,Jane Austen,Charlotte Bronte,Diana Spencer
1710,"Although he was a trained doctor, he gained his fame as a revolutionary. He was famous for riding motorcycles. His final words were I know you have  come to kill me. Shoot coward. You are only going to kill a man.
",Ernesto Guevara,Juan  German Hernandez,Fidel Castro,Papa Doc Duvalier,Ernesto Guevara
1711,"He was a painter, a war correspondent, a cigar smoker, and the leader of his country during some very tough times. His last words were: Im bored with it all.
",Nikita Kruschev,Winston Churchill,Josef Stalin,Benjamin Disraeli,Winston Churchill
1712,"His last words were not I cut down the cherry tree but It is well. I die hard, but I am not afraid to go.
",George Washington,Nathan Hale,Lord  Cornwallis,Julius Caesar,George Washington
1713,"In the classic romantic drama Casablanca, German Major Strasser leads a group of officers in singing Die Wacht am Rhein and in response, Victor Laszlo orders the house band to play the French national anthem. Which French city gives its name to the French National anthem?
",Lyon,Paris,Marseille,Montpellier,Marseille
1714,"This actress, who passed away in February, 2011, co-starred with Marlon Brando in the romantic drama film Last Tango in Paris.
",Maria Schneider,Brigitte Bardot,Catherine Deneuve,Sophia Loren,Maria Schneider
1715,"What European director created the 1984 movie Paris, Texas which was named after a US city of the same name?
",Wim Wenders,Emir Kusturica,Michelangelo Antonioni,Pedro Almod贸var,Wim Wenders
1716,"What is the occupation of Javier Bardems character in Woody Allens 2008 movie Vicky Cristina Barcelona?
",guitar player,psychiatrist,painter,photographer,painter
1717,"What comedy-drama movie, starring Mia Farrow and Jeff Daniels, tells the story of a fictional character who leaves a movie and enters the real world?
",The Purple Rose of Cairo,Leaving Las Vegas,From Paris with Love,Memphis Belle,The Purple Rose of Cairo
