,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1200,"This chemical element has a smell similar to garlic and is part of the structure of Deoxyribonucleic acid (DNA), the molecule that carries genes.
",iodine,sulfur,potassium,phosphorus,phosphorus
1201,"A card is selected at random from a regular poker deck of cards. The  jokers have been eliminated. What is the probability that the selected card is a diamond?
",1 in  4,1 in 13,1 in 26,1 in 52,1 in  4
1202,"Two cards are randomly selected from a regular 52-card deck. What are the odds that they are both red?
",1 in 4,25 out of 102,1 in 2,1 in 26,25 out of 102
1203,"What are  the odds that you will be killed by lightning in the USA?
","360,200,000 to1","2,320,000 to 1","23,200,000 to 1","506,000 to 1","2,320,000 to 1"
1204,"A regular fair  pair of  dice is rolled. What is the probability that the role  will be a 7?
",7 in 6,1 in 6,6 in 7,7 in 36,1 in 6
1205,"Mr. A  picks three cards from a 52-card deck. Mr. B rolls a pair of dice once. Mr. C rolls three dice. Mr. A must pick three aces. Mr. B must roll a 13. Mr. C must roll a  two. Who has the best odds?
",Mr. A,The odds are equal,Mr. C.,Mr. B,Mr. A
1206,"A combination lock has a  combination consisting of  three numbers. Each number could be 0,1,2,3,4,....39. How many different combinations are possible?
",40 X 40 X 40=40^3,40  X 3=120,39X 3=117,3 X3 X 3X.........=3^40,40 X 40 X 40=40^3
1207,"For some reason, you  are playing craps. The person rolling wants Little Joe. What is he hoping for?
",a 12,a 2,a 4,a 14,a 4
1208,"Which casino game gives you the best chance of winning? (We assume that no cheating is involved.)
",Keno,Slot machines,Blackjack,Craps,Blackjack
1209,"If you bet on a number in roulette in a fancy casino in Monaco or in an average casino in the USA, your odds of winning are the same.
",True,False,,,False
1210,"A  nine-digit number is selected at random. What are the odds that it will be your social security number (in the USA)?
",1 in 9,"9 in 1,000,000,000","1 in 1,000,000,000","1 in 9,000,000,000","1 in 1,000,000,000"
1211,"On average, how many tornadoes are reported in the United States annually?
","2,000-2,500","3,500-4,000","3,000-3,200","800-1,000","800-1,000"
1212,"In the southern part of the United States, what months are peak season for tornadoes?
",March-May,June-August,January-Feburary,September-December,March-May
1213,"Tornadoes are transparent at first until dust and debris are picked up.
",True,False,,,True
1214,"Buildings can explode due to low pressure that comes with tornadoes.
",True,False,,,False
1215,"What time of the day do tornadoes most often strike?
",12 a.m. - 1 p.m.,10 p.m. - 3 a.m.,2 a.m. - 12 p.m,3 p.m. - 9p.m.,3 p.m. - 9p.m.
1216,"When a tornadoe warning is issued, you should get in your car and try to outrun the storm to get to safety.
",False,True,,,False
1217,"There are four laws governing thermodynamics.  The zeroth is concerned with thermal equilibrium of three systems, the first law describes that the total energy of the universe remains constant and the second law tells us that entropy of a non-equilibrium system will increase over time.  What does the third law of thermodynamics describe?
","As temperature approaches absolute zero, the entropy of a system approaches a constant (Avogadros number).","As temperature approaches absolute zero, the entropy of a system approaches critical mass.","As temperature approaches absolute zero, the entropy of a system approaches a constant (zero).","As temperature approaches absolute zero, the entropy of a system approaches infinity.","As temperature approaches absolute zero, the entropy of a system approaches a constant (zero)."
1218,"According to the electromagnetic spectrum, which region is the most energetic?
",infrared,gamma,ultra-violet (UV),radio,gamma
1219,"Duality in quantum mechanics is used to describe these two concepts.  The Schrodinger equation is in fact the essence of duality.  Which two concepts are described in duality?
",solids and liquids,temperature and volume,liquids and gases,particles and waves,particles and waves
1220,"Molecular electronic transitions (n to 螤* or 螤 to 螤*) are are usually caused by the input of infrared radiation.
",True,False,,,False
1221,"This is an early computation device used in the 12th century by the Chinese.
",Abacus,Pascaline,Napiers Bone,Jacquards Loom,Abacus
1222,"Was the Pascaline invented by Blaise Pascal?
",No,Yes,,,Yes
1223,"What computational device was designed by Charles Babbage?
",Difference Engine,Abacus,Pascaline,Holleriths Punch Card,Difference Engine
1224,"What computational device was invented in 1617?
",Abacus,Napiers bones,Jacquards Loom,Analytical engine,Napiers bones
1225,"Who developed a punch card that was used with mechanical tabulating machines in the 1890 U.S. Census?
",Dr. Herman Hollerith,John Napier,Joseph Marie Jacquards,Blaise Pascal,Dr. Herman Hollerith
1226,"What year was the Pascaline invented?
",1601,1636,1886,1645,1645
1227,"The Leibniz Calculator was invented in 1692.
",True,False,,,True
1228,"The muscular system composes what percent of total body weight?
",25% - 35%,35% - 50%,10% - 15%,60% - 70%,35% - 50%
1229,"Which skeletal muscle is used in blowing, whistling, and smiling?
",Orbicularis oculi,Mandibular,Buccinator,Masseter,Buccinator
1230,"Which skeletal muscle raises or throws back the shoulders, assists in moving the head to one side or another, and helps hold the head erect?
",Platysma,Latissimus dorsi,Trapezius,Sternocleidomastoid,Trapezius
1231,"Which skeletal muscle extends the foot, and is used to stand on tiptoes?
",Gastrocnemius,Hamstrings,Soleus,Tibialis anterior,Gastrocnemius
1232,"Identify the true statement regarding cardiac muscle.
",It contracts moderately fast in response to stimulation of nerve impulses.,It is attached to the skeleton and moves its parts.,It contract quickly in response to stimulation of nerve impulses.,It is voluntary.,It contracts moderately fast in response to stimulation of nerve impulses.
1233,"Identify a true characteristic of the smooth muscle tissue.
",It is a muscle only found in the stomach.,It contracts quickly in response to nerve stimulation impulses.,It is voluntary.,It contracts slowly in response to nerve stimulation impulses.,It contracts slowly in response to nerve stimulation impulses.
1234,"Which skeletal muscle moves the scapula forward, as in pushing something?
",Soleus,Sartorius,Sternocleidomastoid,Serratus anterior,Serratus anterior
1235,"What term refers to wasting away or degeneration of a muscle?
",Dystrophy,Trophy,Atrophy,Hypertrophy,Atrophy
1236,"What word denotes the ability of the muscle to transmit impulses?
",Irritability,Extensibility,Elasticity,Conductivity,Conductivity
1237,"Identify a true characteristic of skeletal muscle.
",It is found in the stomach and intestines.,"It is non-striated, composed of spindle shaped cells.",It is involuntary.,"It is striated, made up of long slender, striped cells.","It is striated, made up of long slender, striped cells."
1238,"What sea creature has 3 hearts and 8 tentacles?
",sea worm,crab,octopus,squid,octopus
1239,"A young goat is called a kid.
",True,False,,,True
1240,"What does a caterpillar turn into?
",butterfly or moth,butterfly,moth,larva,butterfly or moth
1241,"What is the national flower of Wales?
",Daisy,Daffodil,Rose,Posy,Daffodil
1242,"What continent are tigers native to?
",South America,Africa,Europe,Asia,Asia
1243,"If Kermit the Frog were a live animal, would he be considered an amphibian?
",Yes,No,,,Yes
1244,"The word buck is used for what male animal?
",Antelope,All of these,Deer,Rabbit,All of these
1245,"What does a koala eat?
",banyan tree,bamboo,eucalyptus leaves,rice,eucalyptus leaves
1246,"What continent is the aardvark native to?
",Australia,America,Africa,Asia,Africa
1247,"Nag is slang for what animal?
",Snake,Newt,Pony,Horse,Horse
1248,"When a patient presents with a sore throat, which of the following diagnoses may indicate immediate intubation?
",Mononucleosis,Quinsy,Epiglottitis,Peri-tonsillar Abscess,Epiglottitis
1249,"All of the following medications are contraindicated during pregnancy, EXCEPT which one?
",Tetracycline,Valproic Acid,Nitrofurantoin,Methotrexate,Nitrofurantoin
1250,"If a patient over the age of 50 presents with shoulder-and pelvic-girdle muscle pain, and you suspect a diagnosis of Polymyalgia Rheumatica, what question should you ask to rule out another diagnosis which often accompanies this one?
",Do you get short of breath?,Does your jaw hurt when you chew?,Does it ever seem that your heart is beating fast?,Do you have tingling in your feet or toes?,Does your jaw hurt when you chew?
1251,"If a patient has chest pain and ST elevation in nearly all leads of the EKG, what is the likely diagnosis?
",Acute Myocardial Infarction,Pulmonary Embolism,Pericarditis,Pneumothorax,Pericarditis
1252,"All of the following are treatments for rheumatoid arthritis EXCEPT which one?
",Carbamazepine,Hydroxychloroquine,Gold,Prednisone,Carbamazepine
1253,"Which of the following opiates is most likely to cause seizures?
",Morphine,Hydromorphone,Meperidine,Oxycodone,Meperidine
1254,"Treatment of asthma with a long-acting beta agonist is inadvisable unless you are also treating the asthma with a steroid.
",True,False,,,True
1255,"All of the following are common causes of elevated liver enzymes EXCEPT which one?
",HMG Co-enzyme-A Reductase Inhibitors,Alcohol abuse,Cholelithiasis,Fatty Liver,Cholelithiasis
1256,"Which of the following is a possible cause of sudden-onset shortness of breath?
",Neither of these,Acute myocardial infarction,Both of these,Pulmonary embolism,Both of these
1257,"Which of the following is INCORRECT?
",Esophoria need not be addressed before the age of 3.,Umbilical hernias almost always resolve spontaneously by the age of 5.,Acute otitis media in a child need not be treated with an antibiotic.,In epispadias the urethral meatus is superior to its normal location.,Esophoria need not be addressed before the age of 3.
1258,"Which of the following patients should have the lowest goal low-density lipoprotein?
",A 60-year-old man with erectile dysfunction and a family history of coronary artery disease,A 30-year-old woman with type 2 diabetes,A 55-year-old man with colon cancer,A 50-year-old cigarette-smoking woman with familial hypercholesterolemia,A 30-year-old woman with type 2 diabetes
1259,"Which of the following tests would be appropriate to confirm the diagnosis of B12 deficiency in a patient whose B12 level is at the low end of the normal range?
",Methylmalonic Acid level,Urine Catecholamines,Folic Acid level,Haptaglobin level,Methylmalonic Acid level
