,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2298,"John Williams wrote the score for this SciFi movie, directed by Steven Spielberg.
",A.I. Artificial Intelligence,Close Encounters of the Third Kind,Star Wars,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial
2299,"The music for this movie about Peter Pan was composed by John Williams .
",Finding Neverland,Hook,Peter Pan 2,Peter Pan,Hook
2300,"This epic score, composed by John Williams, is from what 1993 Spielberg film?
",Jurassic Park,Schindlers List,Saving Private Ryan,Amistad,Jurassic Park
2301,"What is the name of this track composed by John Williams, and what movie is it from?
",Opening Theme; Star Wars Episode IV: A New Hope,The Flag Parade; Star Wars Episode I: The Phantom Menace,Imperial March; Star Wars Episode V: The Empire Strikes Back,Raiders March; Raiders of the Lost Arc,Imperial March; Star Wars Episode V: The Empire Strikes Back
2302,"John Williams composed the Oscar-winning score for this World War II movie.
",Schindlers List,Saving Private Ryan,Paton,All Quiet on the Western Front,Schindlers List
2303,"The score for which of the following movies was not composed by John Williams?
",The Poseidon Adventure,Dracula (1979),Harry Potter and the Goblet of Fire,The Towering Inferno,Harry Potter and the Goblet of Fire
2304,"The Russian Five, considered the great musical intellectuals of the 19th century included Balakirev, Cui, Mussorgsky, Borodin and this composer who wrote the opera The Tale of Tsar Saltan.
",Tchaikovsky,Shostakovich,Rimsky-Korsakov,Davidoff,Rimsky-Korsakov
2305,"The sixth symphony of this Bonn-bred composer was nicknamed Pastoral.
",Beethoven,Mozart,Schumann,Wagner,Beethoven
2306,"Brahms fifth symphony was also his last.
",True,False,,,False
2307,"What was the name of the Hungarian composer who wrote the Hary Janos Suite?
",Bartok,Gabor,Kodaly,DuPre,Kodaly
2308,"Finlandia is one of the most famous pieces by this composer.
",Sibelius,Glick,Copland,Dvorak,Sibelius
2309,"Is it true that Edward Elgar was a British composer who wrote The Enigma Variations?
",Yes,No,,,Yes
2310,"Which Romantic composer wrote the Roman Carnival Overture?
",Berlioz,Verdi,Handel,Paganini,Berlioz
2311,"Don Giovanni is an opera in two acts by what popular composer?
",Monteverde,Beethoven,Falstaff,Mozart,Mozart
2312,"Who composed the ballet score Rodeo?
",Copland,Glass,Ives,Schoenberg,Copland
2313,"What is the name of the 1969 debut album of English progressive rock band, Van der Graaf Generator?
",Pawn Hearts,Still Life,Going,Aerosol Grey Machine,Aerosol Grey Machine
2314,"Which was Pink Floyds debut album, named after a chapter of Kenneth Grahames book The Wind in the Willows?
",A saucer full of secrets,Piper at the Gates of Dawn,Atom heart mother,Ummagumma,Piper at the Gates of Dawn
2315,"This 1967 debut album of British rock band, Traffic, included the tracks Heaven Is in Your Mind and No Face, No Name, No Number.
",Reaping,Hole in My Shoe,Feeling Alright,Mr. Fantasy,Mr. Fantasy
2316,"Released in the UK in October, 1968, it was Jethro Tulls debut album.
",Aqualung,This Was,Thick as a Brick,Stand Up!,This Was
2317,"What is the name of Genesis first album, which included the songs In Hiding and In Limbo?
",Trespass,Nursery Crymes,Spot the Pigeon,From Genesis to Revelation,From Genesis to Revelation
2318,"What is the debut album of King Crimson, a group founded in 1969 by Robert Fripp and Michael Giles?
",Earthbound,Larks Tongue in Aspic,Island,In the Court of the Crimson King,In the Court of the Crimson King
2319,"This 1970 progressive rock album was Gentle Giants first release.
",Gentle Giant,Octopus,Acquiring the Taste,The Missing Piece,Gentle Giant
2320,"Name Italian progressive rock band, Premiata Forneria Marconis 1972 debut album.
",Phtos of ghosts,Per un Amico,Chocolate Kings,Storia di un Minuto,Storia di un Minuto
2321,"Name the 1970 debut album of  jazz-rock fusion group, Mahavishnu Orchestra.
",Birds of Fire,Apocalypse,The Inner Mounting Flame,Inner Worlds,The Inner Mounting Flame
2322,"What is the title of Marillions debut album, which includes the song, Forgotten Sons?
",Misplaced Childhood,Seasons End,Script for a Jesters Tear,Afraid of Sunlight,Script for a Jesters Tear
2323,"50 Ways to Leave Your Lover was a mammoth hit song in 1976 for this singer.
",Paul Simon,Stevie Wonder,Marvin Gaye,Art Garfunkel,Paul Simon
2324,"I Think I Love You was the biggest hit ever for this band in 1970.
",The Cowsills,The Brady Bunch,Pure Prairie League,The Partridge Family,The Partridge Family
2325,"Silly Love Songs was a #1 U.S. hit written by this former Beatle in 1976.
",John Lennon,Ringo Starr,Paul McCartney,George Harrison,Paul McCartney
2326,"Love Hangover was a big hit song for this diva in 1976.
",Thelma Houston,Donna Summer,Barbra Streisand,Diana Ross,Diana Ross
2327,"Best of My Love was a #1 U.S. hit for this group in 1975.
",Wings,The Eagles,OJays,The Ohio Players,The Eagles
2328,"The song Un-Break My Heart was a colossal smash hit song for this sultry singer in 1996.
",Toni Braxton,Beyonce Knowles,Whitney Houston,Mariah Carey,Toni Braxton
2329,"The song Queen of Hearts was a monster hit song for this singer in 1981.
",Juice Newton,Kim Carnes,Bonnie Raitt,Stevie Nicks,Juice Newton
2330,"The song Stop Draggin My Heart was a monster hit song for this duo in 1981.
",Stevie Nicks  Don Henley,Stevie Nicks  Tom Petty,Hall  Oates,Neil Diamond  Barbra Streisand,Stevie Nicks  Tom Petty
2331,"This group was singer about a Heart of Glass in the 1970s.
",Hall  Oates,Abba,Quarterflash,Blondie,Blondie
2332,"Dont Go Breaking My Heart was a huge song for Elton John and this female singer in 1976.
",Stevie Nicks,Kiki Dee,Odia Coates,Suzi Quatro,Kiki Dee
2333,"The original members of the hit making group Creedence Clearwater Revival were John Fogerty, Tom Fogerty, Stu Cook, and who else?
",Steve Gaines,John Panozzo,Dave Fogerty,Doug Clifford,Doug Clifford
2334,"What is unique about CCRs 1970 album Pendulum?
",Tom Fogerty sang all of the lead parts.,It was the last album recorded by the original members.,John Fogerty played drums on all of the songs.,It didnt contain any hit songs.,It was the last album recorded by the original members.
2335,"This song from CCRs 1970 album Cosmos Factory, was pronounced by Rolling Stone more intense than any six minutes of Grateful Dead music on record.
",It Came Out of the Sky,Run Through the Jungle,Up Around the Bend,I Heard it Through the Grapevine,I Heard it Through the Grapevine
2336,"American band CCR was once known as Tommy Fogerty and the Blue Skies.
",True,False,,,False
2337,"The hit song Proud Mary by CCR is from which album?
",Mardi Gras,Willy and the Poorboys,Bayou Country,Green River,Bayou Country
2338,"What was CCRs fourth album, released in November 1969?
",Pendulum,Green River,None of these,Willy and the Poorboys,Willy and the Poorboys
2339,"The following lyrics are from which CCR hit song:
",st got home from Illinois,"ck the front door, oh boy",t to sit down,ke a rest on the porch?,
2340,"t got home from Illinois
",t to sit down,ke a rest on the porch?,Looking Out my Backdoor,It Aint Me,"ck the front door, oh boy"
2341,"Hit group CCRs 7th album Mardi Gras released in April 1972, was their last album.
",True,False,,,True
2342,"Woody Guthrie wrote a regular column for the Daily Worker, the American Communist Party daily newspaper.
",True,False,,,True
2343,"Who first recorded the Banana Boat Song in the 1950s?
",The Kingston Trio,The Mitch Miller SIngers,The Tarriers,Harry Belafonte,The Tarriers
2344,"Who was lead guitarist of Guns and Roses in 1989?
",Ron Thal,Saul Slash Hudson,Robin Finck,Tracii Guns,Saul Slash Hudson
2345,"Which album did Michael Jackson release in 1987?
",Thriller,HIStory,Dangerous,Bad,Bad
2346,"Who was lead vocalist of Black Sabbath in 1981?
",Ronnie James Dio,Ian Gillan,Tony Martin,Ozzy Osbourne,Ronnie James Dio
2347,"In what year did ABBA win the Eurovision contest?
",1974,1975,1973,Never,1974
2348,"Who were the original members of Deep Purple?
","Rod Evans, Ritchie Blackmore, Roger Glover, Ian Paice, Jon Lord","Ian Gillan, Ritchie Blackmore, Nick Simper, Ian Paice, Jon Lord","Rod Evans, Ritchie Blackmore, Nick Simper, Ian Paice, Jon Lord","Ian Gillan, Tommy Bollin, Nick Simper, Ian Paice, Don Airey","Rod Evans, Ritchie Blackmore, Nick Simper, Ian Paice, Jon Lord"
2349,"Which of these albums was NOT recorded by Eurythmics?
",In the Garden,Touch Dance,The House of Blue Light,Be Yourself Tonight,The House of Blue Light
2350,"Which of these Deep Purple lead vocalists founded Whitesnake in 1977?
",Joe Lynn Turner,David Coverdale,Ian Gillan,Rod Evans,David Coverdale
2351,"Celine Dions single My Heart Will Go On was on the soundtrack of which movie?
",The Lion King,Titanic,Harry Potter and the Prisoner of Azkaban,Spiderman 2,Titanic
2352,"When did Bon Scott, the lead vocalist of AC/DC, die?
",15 August 1978,31 February 1981,17 December 1979,19 February 1980,19 February 1980
2353,"In what English city were The Beatles formed?
",Cardiff,Liverpool,London,Manchester,Liverpool
2354,"Name this beach-based TV show.
",Beachwatch,Munsters,Baywatch,Spiderman,Baywatch
2355,"Name the British dating show hosted by a famous red headed singer from Liverpool.
",Play Mate,My Date,Blind Date,Blind Mate,Blind Date
2356,"Name the 80s cop show.
",Cagney  Lacey,Hill Street Blues,Nash Bridges,Magnum,Cagney  Lacey
2357,"Name this British quiz/game show.
",Crystal Maze,Blockbusters,Fort Boyard,Krypton Factor,Crystal Maze
2358,"Name this American comedy show.
",Diffrent Strokes,Cosby Show,Fresh Prince of Bel air,Cut Above,Diffrent Strokes
2359,"Name this 90s western-based drama.
",Little House on the Prairie,Bonanza,Quincy,Dr. Quinn Medicine Woman,Dr. Quinn Medicine Woman
2360,"Name the 70s action show.
",A-Team,Dukes of Hazard,Starsky  Hutch,Airwolf,Starsky  Hutch
2361,"Name this popular 80s show.
",Alf,Friends,Fame,Frasier,Fame
2362,"Name this action adventure show.
",Beastmaster,Benson,Hercules,He-Man,Hercules
2363,"Name this very popular British childrens show.
",Crackerjack,Take the Highroad,Jimll Fix It,Crossroads,Jimll Fix It
2364,"Name this American drama show that ran from 1986 to 1994.
",E.R.,ST Elsewhere,CSI,LA Law,LA Law
2365,"Name the long running Australian soap.
",Neighbours,Flying Doctor,Home  Away,Eldorado,Neighbours
2366,"Name the sci-fi show from the late 70s early 80s.
",Logans Run,Flash Gordon,Buck Rogers,Battlestar Galactica,Logans Run
2367,"Name this very funny and popular show which starred a Hollywood movie star.
",Taxi,Golden Girls,Police Squad,Cheers,Police Squad
2368,"Name the American show featuring a crime fighting duo.
",Sapphire  Steel,The Saint,Hart to Hart,Moonlighting,Moonlighting
2369,"What do you call a person whose profession is to make string instruments?
",Gambier,Luthier,Violinist,Purflinger,Luthier
2370,"Which one is not a precursor of the modern violin?
",Lira da braccio,Rebec,Rebab,Celesta,Celesta
2371,"In the standard tuning, the four open strings on a modern violin correspond to what notes?
","A, D, E, G","B, C, D, G","A, B, C, E","G, D, A, E","G, D, A, E"
2372,"Which of the following types of wood is not commonly used in violin crafting?
",Cherry,Maple,Ebony,Spruce,Cherry
2373,"What material is usually used in the making of the hairs of modern violins bows?
",Polypropelene,Horsehair,A mixture of synthetic materials and sheepgut,Sheepgut,Horsehair
2374,"Pizzicato is the plucking of the strings of a violin with the fingers, not with the bow. What is the playing technique which requires using the bow?
",Arco,Sul tasto,Sordino,Sul ponticello,Arco
2375,"Which of these statements about violin tuning is correct?
",A violin is tuned by loosening or tightening the pegs at the top or near the bridge.,The pegs at the top of the violin are those used in violin tuning.,A violin does not need to be regularly tuned; it usually keeps its tune for weeks.,Today violins can be electronically tuned.,A violin is tuned by loosening or tightening the pegs at the top or near the bridge.
2376,"In a symphony orchestra there are usually how many violins?
",5 to 12,3 to 40,16 to 32,20 to 25,16 to 32
2377,"The violin parts of Benjamin Brittens Simple Symphony鈥 (movement two), the ninth movement of Bachs Magnificant鈥, and the third movement of Tachaikovskys 4th Symphony have what in common?
",The violin part is all pizzicato.,The first and second violin parts are the same.,The second violins are not even on stage.,The violins are silent.,The violin part is all pizzicato.
2378,"Joe Venuti and St茅phane Grappelli were both popular violinists famous for what?
",Playing jazz violin,Playing Beethoven鈥檚 violin duets,Developing the detache technique,Playing with military bands,Playing jazz violin
2379,"What is the missing word from The Beatles song Help: And now my life has changed in oh so many ways, my ... seems to vanish in the haze?
",Courage,Strength,Hope,Independence,Independence
2380,"Complete the line the Beatles song Let It Be : And when the brokenhearted people living in the world agree, there will be , ... let it be.
",Sunshine,Salvation,Tomorrow,An answer,An answer
2381,"From what song by The Beatles are the following lyrics: Nothing you can know that isnt known. Nothing you can see that isnt shown. Nowhere you can be that isnt where youre meant to be. Its easy?
",You Know What To Do,Something,All You Need Is Love,Real Love,All You Need Is Love
2382,"Complete the line from The Beatles song That Means A Lot: A friend says that your ... wont mean a lot, and you know that your ... is all youve got?
",Soul,Hope,Love,Heart,Love
2383,"Fill in the blank in The Beatles song I Am The Walrus: I am he as you are he as you are me, and we are all together. See how they run like ... from a gun?
",Cowards,Hares,Pigs,Birds,Pigs
2384,"What is the missing phrase from these lines of Beatles song Revolution 1: You say you got ... Well you know, wed all love to see the plan?
",A good idea,A real solution,A useful plan,A new idea,A real solution
2385,"What Beatles song are these lyrics from: Your inside is out and your outside is in; your outside is in and your inside is out?
",Everybodys Got Something to Hide Except Me and My Monkey,The End,Junk,We Can Work It Out,Everybodys Got Something to Hide Except Me and My Monkey
