,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
875,"In this Academy Award-winning movie, Woody Allens character says that he only has books with the word death or dying in them. Diane Keatons character holds a copy of The Catcher in the Rye and asks, What about this one?.
",Manhattan,Annie Hall,Husbands and Wives,Hannah and Her Sisters,Annie Hall
876,"Who was Nero Wolfes right-hand man?
",Archie Goodwin,Theodore Horstmann,Fritz Brenner,Nathaniel Parker,Archie Goodwin
877,"Where was fictional detective Nero Wolfe born?
",London,Switzerland,New York City,Montenegro,Montenegro
878,"What color shirt did Nero Wolfe invariably wear?
",Pink,Yellow,White,Blue,Yellow
879,"Fictional detective Nero Wolfe lived in a brownstone on West 34th Street in New York City.
",True,False,,,False
880,"What was the name of Nero Wolfes fictional chef who lived in the basement of Wolfes brownstone and also served as majordomo and butler?
",Nathaniel Parker,Archie Goodwin,Theodore Horstmann,Fritz Brenner,Fritz Brenner
881,"Who was the newspaperman who helped fictional detective Nero Wolfe on occasion, and was one of the regular poker players.
",Nathaniel Parker,Saul Panzer,Lon Cohen,Johnny Keems,Lon Cohen
882,"Which of the following was not one of the regular gang of fictional detectives Nero Wolfe regularly used?
",Saul Panzer,Fred Durkin,Orrie Cather,Purley Stebbins,Purley Stebbins
883,"What was Nero Wolfes hobby, which he engaged in for four hours each day?
",Writing detective stories,Collecting stamps,Building intricate models,Raising orchids,Raising orchids
884,"Who was the love interest of Nero Wolfes right-hand man?
",Carla Lovchen,Sally Colt,Lily Rowan,Del Bonner,Lily Rowan
885,"What was the name of Nero Wolfes nemesis?
",Anson Street,Arnold Zeck,Albert Hall,Arthur Dent,Arnold Zeck
886,"What beverage did detective Nero Wolfe consume copious amounts of?
",Coffee,Beer,Tea,Fine wine,Beer
887,"Who was the cigar-chomping fictional police inspector who had a love-hate relationship with Nero Wolfe?
",Cramer,Noonan,Rowcliff,Stebbins,Cramer
888,"Which short story is listed with the WRONG author?
",The Devil and Daniel Webster-Stephen Vincent  Benet,The Spinoza of Market Street-Isaac Bashevis Singer,Babylon Reconstructed-F. Scott Fitzgerald,The Devils Advocate-John Grisham,The Devils Advocate-John Grisham
889,"What is the essential element of a short story?
",The description of scenery  is used to paint a complete picture.,They open with a historic scene.,The complete description of  the main characters psyche is used to set  the scene.,A short period of time is covered.,A short period of time is covered.
890,"Which term refers to a prose fiction work that is longer than a short story but shorter than a novel?
",An allegory,A novella,An intermediary tale,A tale,A novella
891,"Which short story is  listed with the WRONG author?
",The Death of Ivan Ilych-Leo Tolstoy,The Life in the Iron Mills-Rebecca H. Davis,The Diamond Lens-Fitz James OBrien,Death in the Afternoon-John Steinbeck,Death in the Afternoon-John Steinbeck
892,"Which story is listed with the CORRECT author?
",The Man Without a Country-E. E. Hale,Marjorie Drew-F. M. Crawford,The Upper Berth-Mary E. Wilkins,The Humble Romance-T. B. Aldrich,The Man Without a Country-E. E. Hale
893,"Which short story ids listed with the WRONG author?
",Love in Old Clothes-H. C. Bunner,The Little Countess-Enrico Castlenuovo,A Man Called Horse-Louis LAmour,The Attack on the Mill-Emile Zola,A Man Called Horse-Louis LAmour
894,"Which story is listed with the WRONG author?
",The Gift of Cochise-Leo G. Carroll,The Yellow Wallpaper-Charles Perkins Gilman,Eagles Over Croaked Creek-Max Brand,Dubliners-James Joyce,The Gift of Cochise-Leo G. Carroll
895,"What is The Western Star from Agatha Christies short story The Adventure of The Western Star?
",A jewel,A ship,A stage play,A hotel,A jewel
896,"Who is the murderer in Agatha Christies The Tragedy at Marsdon Manor?
",The lover of the dead mans wife,The widow of the dead man,It is a suicide,The brother of the dead man,The widow of the dead man
897,"How does Mr Bleibner die in Agatha Christies short story The Adventure of the Egyptian Tomb?
",Killed by a demon,Blood poisoning,Heart failure,Head trauma,Blood poisoning
898,"What does Miss Violet Marsh have to do in order to inherit her Uncle Andrews possessions in Agatha Christies story The Case of the Missing Will?
",Cut her long beautiful hair,Live as a beggar for one month,Prove her wits,Remain unmarried for the rest of her life,Prove her wits
899,"Who killed the French Deputy Paul Deroulard in Agatha Christies short story The Chocolate Box?
",His cousin,His wife,His doctor,His mother,His mother
900,"What type of poison does Mrs. Merrowdene use in Agatha Christies short story Accident?
",Mouse poison,Arsenic,Lead,Atropine,Arsenic
901,"What does the blue geranium mean according to the fortuneteller in Agatha Christies exciting short story The Blue Geranium?
",Death,Adultery,Danger,Warning,Death
902,"What word was written with a capital letter in the middle of a sentence in the letter from some Georgine in Agatha Christies story The Four Suspects?
",Love,Again,Honesty,Death,Honesty
903,"What is the plant employed for the murder in Agatha Christies The Herb of Death?
",Thornapple,Hemlock,Foxglove,Belladonna,Foxglove
904,"What work by Alexandre Dumas, Sr. inspired Hercules Poirot how to solve the case in  The Augean Stables?
",The Gold Thieves,The Queens Necklace,The Black Tulip,The Regents Daughter,The Queens Necklace
905,"Who wrote the novel The Grapes of Wrath?
",John Ford,John Steinbeck,William Faulkner,Ernest Hemingway,John Steinbeck
906,"When was the novel The Grapes of Wrath first published?
",1961,1928,1950,1939,1939
907,"What statement about the novel The Grapes of Wrath is true?
",The author of the novel won neither the Nobel Prize for Literature nor the Pulitzer Prize for Literature.,The author of the novel won the Nobel Prize for Literature but not the Pulitzer Prize for Literature.,The author of the novel won the Pulitzer Prize for Literature and the Nobel Prize for Literature.,The author of the novel won the Pulitzer Prize for Literature but not the Nobel Prize for Literature.,The author of the novel won the Pulitzer Prize for Literature and the Nobel Prize for Literature.
908,"How did the author of The Grapes of Wrath come up with the title of the novel?
",The author picked it out of The Bible.,The authors wife suggested he use a line from a song.,Marie Hemingway had published a poem containing the line  .. and the grapes of wrath poured forth from Pandoras box....,"When the author was growing up in Mississippi, it  was a common expression for mans  troubles.",The authors wife suggested he use a line from a song.
909,"When was the original movie The Grapes of Wrath released?
",1960,1950,1940,1970,1940
910,"What is the name of the main family in the novel The Grapes of Wrath and in the movie adaptation?
",Galati,Darwell,Joad,Adams,Joad
911,"Where do the main characters travel in the novel The Grapes of Wrath?
",From Oklahoma to California,From rural Mississippi to Texas,"From Chicago, Illinois to San Joaquin, California",From New York to Texas,From Oklahoma to California
912,"In the The Grapes of Wrath, we meet the first character, Tom, as he walks and hitchhikes home. Why is he away from home?
",He served time in prison for burglary.,He served time in prison for homicide.,"He had no money for the subway, so he had to walk home.",He lost his job in the Chicago slaughterhouses and had to walk the two miles to the Adams home.,He served time in prison for homicide.
913,"The director of the original film version of The Grapes of Wrath won an Oscar.
",False,True,,,True
914,"Which best describes the plot of the novel The Grapes of Wrath?
",A middle-class family lose their home and must move to the Southwest to get work and stability.,A poor familys city home is foreclosed and they must travel to the mid-west to get work.,A poor family lose their home and farm and  travel West looking for work.,A poor family move from their Texas ranch to get work in the agricultural areas of California.,A poor family lose their home and farm and  travel West looking for work.
915,"Which of these words best describes the attitudes of the novel The Grapes of Wrath?
",Pro-labor,Pro-big business,Anti-union,Anti-American,Pro-labor
916,"In the original movie The Grapes of Wrath, the part of Jim Casey, the ex-minister is played by an actor  with this last name.
",Carradine,Fonda,Alda,Douglas,Carradine
917,"One of the characters in the novel and movie The Grapes of Wrath had this unusual name.
",Rose of Sharon,Chicago Louie,Tainia,Brooklyn,Rose of Sharon
918,"What animal is used in the novel The Grapes of Wrath to symbolize the familys problems?
",Turtle,Wolf,Dog,Horse,Turtle
919,"What two objects are used in the novel The Grapes of Wrath to symbolize evil?
",the car and the bank,the telephone and the gun,the gun and the tractor,the tractor and the slot machine,the tractor and the slot machine
920,"What does the name Hudson have to do with the novel The Grapes of Wrath?
",It is the name of the family the Adams live with in Texas.,It is the brand of car the family uses for transportation.,It is the name of the Texas ranch where the family gets part-time labor.,It is the name of the cruel Illinois governor whose laws force the Darwells out of Chicago.,It is the brand of car the family uses for transportation.
921,"Find the correct statement about the original movie The Grapes of Wrath.
",The character of Nick Adams was played by Robert J. Douglas.,The director refused to let anyone use makeup for the movie.,"The producer had to raise $5,000,000 to make this movie.",Frank Galatai was portrayed by Robert J. Douglas.,The director refused to let anyone use makeup for the movie.
922,"Which of the following banned the movie The Grapes of Wrath?
",Nikita Khrushchev,Charles de Gaulle,Josef Stalin,Adolf Hitler,Josef Stalin
923,"Which of these performers did not write a song based on the novel The Grapes of Wrath?
",Woody Guthrie,Bob Dylan,Kris  Kristofferson,Bruce Springsteen,Bob Dylan
924,"The novel The Grapes of Wrath was made into an opera.
",True,False,,,True
925,"The Pulitzer Prize, established by newspaper publisher Joseph Pulitzer, is administered by  this American university.
",Columbia University,"University of California, Berkeley",Princeton University,Harvard University,Columbia University
926,"Newspaper magnates Joseph Pulitzer and William Hearst are regarded as the originators of this type of journalism.
",yellow journalism,ambush journalism,Gonzo journalism,investigating journalism,yellow journalism
927,"What author, born in the American South, won the Pulitzer Prize for her only novel?
",Harper Lee,Geraldine Brooks,Margaret Leech,Eudora Welty,Harper Lee
928,"In 1918, politician William Cabell Bruce won the Pulitzer Prize for the biography of this Founding Father.
",Benjamin Franklin,Thomas Jefferson,John Adams,John Hancock,Benjamin Franklin
929,"What poet, noted for his realistic depictions of rural life, received four Pulitzer Prizes?
",George Dillon,John Gould Fletcher,Wallace Stevens,Robert Frost,Robert Frost
930,"This Pulitzer Prize-winning work, written in Cuba by Ernest Hemingway, was also an important factor in Hemingways selection for the 1954 Nobel Prize in Literature.
",Fiesta,A Farewell to Arms,The Old Man and the Sea,For Whom the Bell Tolls,The Old Man and the Sea
931,"What Gus Van Sant movie mentions a fictional Pulitzer Prize-winning novel, titled Avalon Landing?
",My Own Private Idaho,Psycho,Good Will Hunting,Finding Forrester,Finding Forrester
