,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2759,"Which Emmy Award winner invented CBS news magazine 60 Minutes in 1968?
",Walter Cronkite,Edward R. Murrow,Don Hewitt,Fred W. Friendly,Don Hewitt
2760,"Which famous U.S. magazine chose Albert Einstein as Person of the Century in 1999?
",WORLD,TIME,Der Spiegel,Newsweek,TIME
2761,"In 1959, this journalist, author of the acclaimed book Black Like Me, darkened his skin in an attempt to experience the segregation in the American South.
",Emama Maxime,Carl Gordon,Paul Foot,John Howard Griffin,John Howard Griffin
2762,"Which American newspaper won the 2002 Pulitzer Award for the coverage of the September 11 terrorist attacks on New York City?
",Miami Herald,Wall Street Journal,New York Times,Los Angeles Times,Wall Street Journal
2763,"This American journalist, awarded the 2003 Gerald R. Ford Prize for Distinguished Reporting on the Presidency, took part in the uncovering of the Watergate scandal.
",George F. Will,Harry Rosenfeld,Robert Woodward,Bob Schieffer,Robert Woodward
2764,"This period, in which some newspapers and magazines built their reputations thanks to their use of photography, is known as the Golden Age of Photojournalism.
",1930s-1950s,1900-1915,1980s-1990s,1950s-1980s,1930s-1950s
2765,"Which CBS news show was the first to feature live simultaneous transmissions both from the East  Coast and the West  Coast?
",See It Now,Camel News Caravan,48 Hours,Huntley-Brinkley,See It Now
2766,"Which is the United Kingdoms official newspaper first published on November 7, 1665?
",The Guardian,The Times,The London Gazette,Daily Telegraph,The London Gazette
2767,"Which weekly magazine, established in 1828 in London, had the same owner as The Daily Telegraph?
",The New York Times,The Argos,The Spectator,The Guardian,The Spectator
2768,"Which journalist received the Pulitzer Prize in 1964 for his brilliant coverage of President John F. Kennedys assassination?
",Merriman Smith,Richard Harnett,Brit Hume,Vernin Scott,Merriman Smith
2769,"What does the term outside mean in Alaskan jargon?
",Anywhere that is not Alaska,Out of the house,The Outhouse,The wilderness,Anywhere that is not Alaska
2770,"In Alaska, what term is used to refer to the contiguous states below Canada?
",The Lower 48,None of these,The Outside,The South,The Lower 48
2771,"What does the Alaskan term break up mean?
",Termination of an engagement,Breaking up a dog fight,An iceberg breaking into two pieces,"End of winter, beginning of summer","End of winter, beginning of summer"
2772,"In Alaskan terms, what is a snowbird?
",Any native fowl in winter,A ptarmigan in winter,A person who lives in Alaska in summer only,A spruce hen,A person who lives in Alaska in summer only
2773,"The term bush refers to less populated areas of Alaska, not always accessible by roads.
",False,True,,,True
2774,"What do Alaskan people call bunny boots?
",Lucky charms,Native boots crafted of rabbit fur,Superinsulated boots,Rabbit hunting boots,Superinsulated boots
2775,"The Iditarod Trail in Alaska was a sled dog mail route from Seward to Nome.
",True,False,,,True
2776,"In what year did the first Iditarod Trail Sled Dog Race take place?
",1972,1970,1973,1967,1973
2777,"The Exxon Valdez was an Alaskan oil company that gained widespread infamy due to a major oil spill in the end of the 80s.
",False,True,,,False
2778,"Which baleen whale that can be seen in Alaskan waters has a white band on each flipper?
",Bowhead,Narwhale,Beluga,Minke,Minke
2779,"Helicopters are generally believed to excel most conventional fixed-wing aircraft in what aspect?
",Maneuverability,Speed,Ease of control,Amount of payload,Maneuverability
2780,"This canal, known as the largest man-made waterway in the world, with a total length of 1200 miles, is also one of the most ancient ones.
",Suez Canal,Erie Canal,Corinth Canal,Grand Canal of China,Grand Canal of China
2781,"Plus 15, opened in 1970 and located in Calgary, Canada, is what type of modern transport infrastructure?
",A highway,A metro station,A bridge,A skywalk,A skywalk
2782,"The Great Manmade River is a tremendous transportation infrastructure, which is not a river as its name suggests, but what?
",An aqueduct,A tunnel,A canal,A network of pipes,A network of pipes
2783,"Segway HT, a two-wheeled light-mode transportation device, invented by Dean Kamen and presented in December 2001, is the worlds first vehicle of what type?
",Non-polluting transportation device,Computer-controlled personal transportation device,Self-balancing transportation device,Gyroscope-enabled transportation device,Self-balancing transportation device
2784,"Cats eye, a piece of equipment invented in 1933 by Briton Percy Shaw and used in road construction, is used as what?
",Warning safety device on roads,Balance sensor in aircraft,Pedestrian warning device in the United States,Signaling device in ship navigation,Warning safety device on roads
2785,"Which of these types of bridge constructions allows for the greatest span range?
",Moon bridge,Suspension bridge,Truss arch bridge,Cable-stayed bridge,Suspension bridge
2786,"Of what origin is Sinterklaas, the basis of the mythical holiday figure of Santa Claus?
",Dutch,Swiss,German,Swedish,Dutch
2787,"Although many people consider Santa Claus and Father Christmas to be interchangeable, the characters have different origins and are not completely identical. The American version of Santa Claus says that he lives on the North Pole, while Father Christmas is believed to reside in this country.
",The Netherlands,Iceland,Finland,Denmark,Finland
2788,"What Christmas song popularized the legend according to which Santa Claus categorizes children as naughty or nice?
",Twas The Night Before Christmas,Santa Claus Is Coming to Town,Jingle Bell Rock,I Saw Mommy Kissing Santa Claus,Santa Claus Is Coming to Town
2789,"What traditional gift-bringer is NOT correctly matched with the country?
",Svat媒 Mikul谩拧 - Russia,Weihnachtsmann - Germany,Pai Natal - Portugal,P猫re No毛l - France,Svat媒 Mikul谩拧 - Russia
2790,"Which of these winter holiday gift-bringers is NOT a kid?
",Christkind,Weihnachtsmann,Je啪铆拧ek,Ges霉 Bambino,Weihnachtsmann
2791,"Who created the modern image of the red-suited bearded, plump Santa Claus?
",Thomas Nast,Walt Disney,The Coca Cola Company,Charles Monroe Schulz,Thomas Nast
2792,"What happens to the eccentric shopping network executive, played by Whoopi Goldberg, in the 2001 TV special Call Me Claus?
",She is kidnapped by Santa Claus elves.,She meets the ghost of Santa Claus who was killed by her boss.,She is chosen to become the next Santa Claus.,She founds out that her boss is the real Santa Claus.,She is chosen to become the next Santa Claus.
2793,"In his work History of New York (1809), this author Americanized Sinterklaas into Santa Claus and depicted him as a thick-bellied Dutch sailor with a pipe in a green winter coat.
",Washington Irving,Theodore Dreiser,James Fenimore Cooper,Edgar Allan Poe,Washington Irving
2794,"In the comic strip Bloom County, Santa Claus tells the story of how his elves went on strike and were fired by this US President.
",Ronald Reagan,Richard Nixon,John Kennedy,Jimmy Carter,Ronald Reagan
2795,"The Flying Santa is a tradition that dates back to to Christmas Day of 1929. What does it involve?
",an air show featuring Santa Claus,dropping gifts from planes or helicopters,Santa Claus piloting a plane,a circus act featuring Santa Claus,dropping gifts from planes or helicopters
2796,"In many Christian countries the birth of this saint is celebrated on 24 June (Midsummer).
",Saint Paul,Saint Patrick,Saint George,John the Baptist,John the Baptist
2797,"Summertime, which has become a popular jazz standard, was written by George Gershwin for this opera.
",Porgy and Bess,The Ballad of Baby Doe,West Side Story,The Ghosts of Versailles,Porgy and Bess
2798,"Saint-Tropez, France has been referred to as the playground to jetsetters, fashion models, and millionaires. What former fashion model and actress made the resort world-famous in the 1950s?
",Sophia Loren,Brigitte Bardot,Romy Schneider,Catherine Deneuve,Brigitte Bardot
2799,"Who originally recorded the 1966 song Summer in the City, which was later covered by B. B. King and Joe Cocker?
",The Monkees,The Supremes,The Everly Brothers,The Lovin Spoonful,The Lovin Spoonful
2800,"This celebrity, who considered suntan a symbol denoting a life of privilege and leisure, made sunbathing fashionalble in the 1920s.
",Marlene Dietrich,Coco Chanel,Edith Piaf,Christian Dior,Coco Chanel
2801,"Which alcoholic beverage is one of the main ingredients in the Sea Breeze cocktail?
",Rum,Vodka,Wine,Whisky,Vodka
2802,"What actress wore the iconic white bikini in the 1962 James Bond film, Dr. No?
",Carole Bouquet,Judi Dench,Ursula Andress,Sophie Marceau,Ursula Andress
2803,"This American-born author, who became a British subject in 1915 wrote, Summer afternoon鈥攕ummer afternoon; to me those have always been the two most beautiful words in the English language.
",John Steinbeck,Harper Lee,Mark Twain,Henry James,Henry James
2804,"Which popular island destination is not correctly matched with the country?
",Majorca - Spain,Bora Bora - The Dominican Republic,Santorini - Greece,Bali - Indonesia,Bora Bora - The Dominican Republic
2805,"What is the correct title of Lee Hazlewoods song, which describes a man who awakens to find that his silver spurs a dollar and a dime had been stolen by a mysterious woman?
",Summer Breeze,Summer Wine,Summer Love,Summer Time,Summer Wine
2806,"In what year was the Minnesota Vikings football team established?
",1949,1955,1960,1968,1960
2807,"This famous writer was born in St. Paul, MN in the month of September, but his family moved around a lot and he once lived on Summit Avenue.
",Ambrose Bierce,F. Scott Fitzgerald,Hunter S. Thompson,Stephen King,F. Scott Fitzgerald
2808,"The Mall of America, one of the largest entertainment and retail complexes in the U.S., opened in 1992 on the site of the old Met Stadium. Which suburb of Minneapolis is it located in?
",Burnsville,Maple Grove,St. Louis Park,Bloomington,Bloomington
2809,"At the time of European contact, the Minnesota region was home to these two large tribal groups.
",Shoshone and Yurok,Ojibwe and Dakota,Navahoe and Utes,Paiutes and Cree,Ojibwe and Dakota
2810,"The famous cartoonist Charles Schulz, who was born in Minneapolis in 1922, developed a nationwide cartoon strip called Peanuts. What was the name of the dog in the cartoon strip?
",Snoopy,Shirley,Stupid,Spike,Snoopy
2811,"What major U.S. interstate highway runs north and south through Minnesota?
",I-39,I-29,I-90,I-35,I-35
2812,"Which of the following is the largest ethnic group to immigrate to Minnesota?
",Polish,Norwegians,Irish,Germans,Germans
2813,"In the late 1880s and 1890s, two brothers, Dr. William and Dr. Charles Mayo, joined forces with an order of Catholic nuns to form one of the worlds best-known medical establishments. What town is it located in?
",Moorhead,Faribault,St. Cloud,Rochester,Rochester
2814,"The headwaters of the Mississippi River originate in Minnesota.
",False,True,,,True
2815,"A famous mythical logger,  Paul Bunyan, has a famous mythical ox as a sidekick. Whats the name of the ox?
",King,None of these,Babe,Victor,Babe
2816,"Who was the first US President to be named Man (or Person) of the Year by Time magazine?
",Franklin Delano Roosevelt,John F. Kennedy,Dwight David Eisenhower,Herbert Hoover,Franklin Delano Roosevelt
2817,"Who was the first monarch chosen as Man of the Year by Time magazine?
",King Edward VIII,Haile Selassie,King George V!,King Harald IV,Haile Selassie
2818,"They were the first couple to win Time magazines Man of the Year award?
",Eleanor and  Franklin D. Roosevelt,Bill and  Melinda Gates,Chiang Kai-shek and  Soong May-Ling,King George VIII and Wallis Simpson,Chiang Kai-shek and  Soong May-Ling
2819,"He was the first winner of Times Person of the Year title to have a black belt in karate.
",Andy Grove,George W. Bush,Vladimir Putin,Chuck Norris,Vladimir Putin
