,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1768,"How old was Jack Quinn when he hit a home run on June 27, 1932?
",49 years 357 days,47 years 322 days,42 years 12 days,48 years 214 days,49 years 357 days
1769,"Derek Jeter was selected by the Yankees 6th overall in the 1992 draft. The first pick went to the Houston Astros, but they drafted this player instead.
",Johnny Damon,Paul Shuey,Brad Lidge,Phil Nevin,Phil Nevin
1770,"Colorado Rockies star left fielder Matt Holiday earned All-American honors in two sports during his senior year of high school. What were these sports?
",Baseball and basketball,Football and basketball,Baseball and hockey,Baseball and football,Baseball and football
1771,"On what day was baseball commissioner Bud Selig born?
","July 30, 1934","May 22, 1935","June 2, 1933","December 16, 1932","July 30, 1934"
1772,"John Patrick McEnroe was born on February the 16th 1959 in which European country ?
",France,East Germany,Italy,West Germany,West Germany
1773,"In what year did a young John McEnroe first qualify and amazingly reach the semi finals at Wimbledon ?
",1977,1975,1976,1978,1977
1774,"During his first participation in Wimbledon, McEnroe was defeated in the semi finals by this player.
",Jimmy Connors,Bjorn Borg,Arthur Ashe,Vitas Gerulatis,Jimmy Connors
1775,"Which year and what grand slam did John McEnroe first claim ?
","1980, Wimbledon","1979, Australian Open","1979, US Open","1978, US Open","1979, US Open"
1776,"John McEnroe won his first Wimbledon final in 1980 putting an end to Bjorn Borgs record 5 straight Wimbledon crowns.
",True,False,,,False
1777,"In 1983 John McEnroe won Wimbledon for the 2nd time. Who was McEnroes opponent on that occasion ?
",Pat Cash,Chris Lewis,Chris Curren,Jimmy Connors,Chris Lewis
1778,"Is it true John McEnroe never won the French Open?
",No,Yes,,,Yes
1779,"In 1978 John McEnroe won both singles rubbers in the Davis Cup final to help the U.S.A cleam the Davis Cup for the 1st time since 1972.  Which country did the U.S.A defeat?
",Argentina,West Germany,Australia,United Kingdom,United Kingdom
1780,"In what month and year did John McEnroe become the worlds number 1 player according to the association of tennis professionals?
",February 1979,March 1982,February 1981,March 1980,March 1980
1781,"All good things must come to an end; which title and what year did John McEnroe win his last grand slam?
","US Open, 1984","US Open, 1985","Wimbledon, 1985","Australian Open, 1986","US Open, 1984"
1782,"What was the highest score in the UEFA Champions League history from 1991/1992 until 2006/2007?
",Ajax Amsterdam - FA Red Boys Differdange 14:0,Arsenal - Slavia Prague 7:0,Liverpool - Besiktas 8:0,Dinamo Bucharest - Crusaders 11-0,Liverpool - Besiktas 8:0
1783,"Which club has won most UEFA Champions League competitions between 1991/1992 and 2006/2007?
","Barcelona, 3 times","Liverpool, 4 times","Real Madrid, 4 times","AC Milan and Real Madrid, 3 times each","AC Milan and Real Madrid, 3 times each"
1784,"Which of these teams won the UEFA Champions League trophy after trailing 0:3 at half-time during the final match?
",Bayern Munich,Liverpool,AC Milan,Real Madrid,Liverpool
1785,"Which of these countries was never represented in the UEFA Champions League from 1991 to 2007?
",Bulgaria,Finland,Ireland,Poland,Ireland
1786,"How many teams played in the 2006 edition of the UEFA Champions League?
",24,16,48,32,32
1787,"Why finishing third in the group stage is important in the UEFA Champions League?
",The third team of each group goes to UEFA Cup.,The team only gains prestige.,One of the 8 teams that finished third can play in play-offs.,It guarantees qualification to the following season competition.,The third team of each group goes to UEFA Cup.
1788,"What is the maximum number of teams from one country that can participate in the UEFA Champions League?
",3,There is no limit.,4,5,5
1789,"Which of the following teams did not win the UEFA Champions League in the period 1991/1992-2006/2007?
",Valencia,FC Porto,Olimpique Marseilles,Borussia Dortmund,Valencia
1790,"Which UEFA member cannot have a team in the Champions League?
",San Marino,Bosnia and Herzegovina,Andorra,Liechtenstein,Liechtenstein
1791,"If the final match in the UEFA Champions League ends in a tie, how is the winner decided?
","Extra time is played and if the winner is not decided, penalties are held.",Penalties shootout,By drawing,Extra time with a golden goal (the first team to score is the winner),"Extra time is played and if the winner is not decided, penalties are held."
1792,"WWE superstar Edge is the former brother-in-law of this wrestler.
",Christian,Hardcore Holly,Brian Kendrick,Val Venus,Val Venus
1793,"This wrestlers father is a former National Hockey League forward.
",Rick Martel,Chris Jericho,Edge,Christian,Chris Jericho
1794,"After graduating college and before becoming a pro wrestler he worked as a junior high school substitute teacher.
",Mick Foley,Kane,Arn Anderson,Matt Striker,Kane
1795,"This wrestler played minor youth hockey with and against an NHL tough guy.
",Christian,John Cena,Edge,Chris Jericho,Edge
1796,"This well known tag team wrestlers son was drafted by the St. Louis Rams in the 2nd Round as the 35th overall pick in the 2009 NFL draft.
",Demolitions Smash,Harlem Heats Stevie Ray,Jim The Anvil Neidhart,Road Warrior Animal,Road Warrior Animal
1797,"This old time wrestler was a football coach at Madison High School in Madison Heights, MI where he would eventually become a member of the Michigan Coaches Hall of Fame.
",Tony Garea,Dean Malenko,George The Animal Steele,Bob Backlund,George The Animal Steele
1798,"This pro wrestler signed with the Los Angeles Raiders of the NFL but was released before the season began.
",Batista,The Big Show,John Bradshaw Layfield,Bill Goldberg,John Bradshaw Layfield
1799,"Prior to becoming a pro wrestler this man played for various professional European basketball teams. When his career ended due to injury he enlisted in the 202nd Military Police Company in Germany and served in a NATO facility for two years.
",Kevin Nash,Davey Boy Smith,Barry Windham,William Regal,Kevin Nash
1800,"This former pro wrestler made news headlines in 2004 for causing an anthrax scare at Bostons Downtown Crossing MBTA station.
",Ken Patera,Macho Man Randy Savage,Brutus The Barber Beefcake,Jake The Snake Roberts,Brutus The Barber Beefcake
1801,"This pro wrestler was a member of The Cherokee County School District but was disqualified from entering the primary for the 2006 term due to the fact that he did not use his legal name.
",Diamond Dallas Page,Charlie Haas,Rick Steiner,Bubba Ray Dudley,Rick Steiner
1802,"What former football player co-starred in the 80s TV series Webster?
",Lyle Alzado,Mike Golic,Jack Youngblood,Alex Karras,Alex Karras
1803,"What was the nickname of NFL Hall of Famer Reggie White?
",The Preacher of Pressure,The Reverend of Defense,The Minister of Defense,The Pastor of Pressure,The Minister of Defense
1804,"What college did Nick Buoniconti attend?
",Rutgers,Notre Dame,Michigan,Penn State,Notre Dame
1805,"How many NFL teams did Pete Carroll coach for prior to coaching at USC?
",7,5,1,3,5
1806,"When did Mean Joe Greenes Coke commercial first air on TV?
",September 1979,October 1980,October 1979,September 1980,October 1979
1807,"What was the date for the first induction class into the Pro Football Hall of Fame?
","October 9, 1961","July 15, 1962","August 30, 1964","September 7, 1963","September 7, 1963"
1808,"Who was the Greenbay Packers first round draft pick in 1961?
",Herb Adderly,Paul Dudley,Phil Nugent,Ron Kostelnik,Herb Adderly
1809,"Where was Yogi Berra born?
","Montclair, New Jersey","Brooklyn, New York","Milan, Italy","St. Louis, Missouri","St. Louis, Missouri"
1810,"Which two famous baseball personalities grew up on the same street as Yogi Berra?
",Joe Garagiola and Phil Rizzuto,Phil Rizzuto and Pete Gray,Joe Garagiola and Joe Buck,Joe Buck and Pete Gray,Joe Garagiola and Joe Buck
1811,"How did Lawrence Peter Berra get the nickname Yogi?
",It is short for an affectionate Italian expression.,It was the name of a popular cartoon character.,He licked yogurt.,He looked like a  character in a movie.,He looked like a  character in a movie.
1812,"In 1942 Yogi Berra was not signed by the team he wanted to play for. Which team was his first choice?
",The New York Yankees,The St. Louis Cardinals,The New York Mets,The Brooklyn Dodgers,The St. Louis Cardinals
1813,"When Yogi Berra first joined the Yankees, they already had a great catcher. Who was he?
",Gus Triandos,Sherm Lollar,Bill Dickey,Roy Campanella,Bill Dickey
1814,"In 1972 the Yankees retired Yogi Berras uniform number. What was the number?
",12,32,7,8,8
1815,"Which statement is true about Yogi Berras military service?
",Yogi never served in the military.,Yogi served in the US Navy.,Yogi served in the Us Air Force.,Yogi served in the US Army.,Yogi served in the US Navy.
1816,"Yogi Berra was the first player to play in fourteen World Series.
",True,False,,,True
1817,"Yogi Berra was the first player to hit a grand slam home run in the World Series.
",False,True,,,False
1818,"The great manager Paul Richards once said that Yogi Berra was the best bad pitch hitter. What was Yogis response?
",They just dont throw it good-I hit it good.,"They dont call it good, but its a good pitch.","If its a bad pitch, why did they throw it?","If I can hit it, its a good pitch.","If I can hit it, its a good pitch."
1819,"After Elston Howard took over most of the catching duties with the Yankees, what position did Yogi Berra learn to play?
",Centerfield,Secondbase,Leftfield,Shortstop,Leftfield
1820,"In the 1956 World Series  against the Brooklyn Dodgers, Yogi Berra caught a very special game. What is untrue about the game?
",Yogi hit a grand slam in the second  inning.,Sal Maglie pitched for the Dodgers.,Don Larson pitched for the Yankees.,There is a famous photo of Yogi jumping into the arms of the Yankee pitcher.,Yogi hit a grand slam in the second  inning.
1821,"When Yogi Berra was the Yankee manager, there was a famous incident on a bus that made headlines. What was involved?
",a Playboy Magazine,a pea shooter,a harmonica,a straw hat,a harmonica
1822,"In 1972 Yogi Berra became manager of  this team.
",The Washington Senators,The Los Angeles Dodgers,The New York Mets,The Pittsburgh Pirates,The New York Mets
1823,"Both of Yogi Berras sons played Major League baseball.
",False,True,,,False
1824,"Which organization gave Yogi Berra the Silver Buffalo Award?
",The American Legion,The Elks Club,The Boy Scouts of America,The Daughters of  the American Revolution,The Boy Scouts of America
1825,"Yogi Berra is famous for his Yogisms. Which of the following is NOT a Yogi quote?
",Its tough making predictions especially about the future.,Ninety percent of this game is half mental.,"When you come to a  fork in the road , take it.",Man this is a long game... were two hours into the sixth inning.,Man this is a long game... were two hours into the sixth inning.
1826,"This Olympic great was one of Robert F. Kennedys personal bodyguards.
",Rosey Grier,Al Oerter,Ray Ewry,Rafer Johnson,Rafer Johnson
1827,"Who was Coroebus?
",The Greek god of sports and the Olympic Games,The man who invented the Olympic Games in 776 b.c.e.,The first winner of an Olympic event in 776 b.c.e.,The man who raced from Marathon to Athens.,The first winner of an Olympic event in 776 b.c.e.
1828,"Who was the first male athlete to win the decathlon and pentathlon at Olympics Games?
",Rafer Johnson,Jim Thorpe,Michael Johnson,Ray Ewry,Jim Thorpe
1829,"Who was the first man to win gold medals in three straight Olympic Games?
",Ray Ewry,Jim Thorpe,Rafer Johnson,Michael Johnson,Ray Ewry
1830,"Who was the first Olympian to win gold in the same event in four straight Olympics.
",Michael Johnson,Jim Thorpe,Rafer Johnson,Al Oerter,Al Oerter
1831,"Who won the first event in the first modern Olympics in 1896?
",Rafer Johnson,Pierre de Coubertin,James  B. Connolly,Jim Thorpe,James  B. Connolly
1832,"Who was Eddie Eagan?
",The first President of the International Olympic Committee,The first person to win gold in the Winter Olympic Games and in the Summer Olympic Games,Eddie The Eagle was a British skier who won a silver medal at the 1984 Olympic Games.,The first American to win an Olympic medal,The first person to win gold in the Winter Olympic Games and in the Summer Olympic Games
1833,"Tommie Smith won the 200-meter dash in the 1968 Olympics. In that same year, John Carlos came in third in that event. Why were Carlos and Smith banned from the Olympic Games?
",They refused to accept the medals.,They tested positive for steroids.,They refused to take a blood  test.,They made a political gesture on the medal stage.,They made a political gesture on the medal stage.
1834,"Herman Blix, John Weissmuller, Clarence Crabbe, and Glenn Morris were all Americans who won Olympic medals. What else did they have in common?
",They were all given special medals by President Herbert Hoover.,They all had their pictures on Wheaties boxes.,They all died in abject poverty.,They all became actors and played the same part in different movies.,They all became actors and played the same part in different movies.
1835,"An American who won an Olympic gold medal in karate portrayed Oddjob in the James Bond  movie Goldfinger.
",True,False,,,False
1836,"What was the first year Olympians marched into the stadium behind their countrys flag?
",1900-Paris,1944-Chicago,1936-Berlin,1908-London,1908-London
1837,"Margret Abbott was the first female American to win an Olympic event. What was her event?
",100 meters,Tennis,Golf,diving,Golf
