,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1150,"Jane Etta Hillhouse gave birth to this movie star in 1963 in Shawnee, Oklahoma.
",Brad Pitt,Gary Oldman,Sean Penn,Tom Selleck,Brad Pitt
1151,"In what year did mechanic Walter Hunt invent  the safety pin?
",1772,1243,1994,1849,1849
1152,"This person murdered John F. Kennedys presumed assassinator on November 24, 1963, in the first live broadcast of a homicide in television history.
",James Earl Ray,Marilyn Monroe,Lee Harvey Oswald,Jack Ruby,Jack Ruby
1153,"This lawyer and amateur poet wrote the lyrics of the US national anthem, The Star-Spangled Banner.
",John Scott Key,Francis Scott Key,George Bellamy,Francis Bellamy,Francis Scott Key
1154,"Golf, one of the few ball games that does not use a fixed standard playing area, originated in Scotland.
",True,False,,,True
1155,"This epic poem follows the voyage of the king of Ithaca, who returns from the Trojan War.
",Through the Looking Glass,Joan of Arc,The Odyssey,The Iliad,The Odyssey
1156,"In this 1976 Martin Scorsese film, a man in New York City plans to assassinate a politician, but instead rescues a teenage girl from a house of prostitution.
",The Candidate,House of Games,Manhattan,Taxi Driver,Taxi Driver
1157,"In this 2002 horror film, starring Naomi Watts, a girl is thrown down a well.
",The Ring,Scream,The Shining,Fear,The Ring
1158,"This 1995 fantasy movie starring John Travolta is about a world in which whites are the oppressed and blacks are in power.
",Primary Colors,Mad City,White Mans Burden,Battlefield Earth,White Mans Burden
1159,"In this 1988 film directed by John Carpenter, a man finds some glasses, puts them on, looks around, and sees that some of the people around him are actually hideous aliens.
",They Live,Vampires,Ghosts of Mars,Prince of Darkness,They Live
1160,"This 1999 film, directed by Anthony Minghella, stars Matt Damon as a homosexual psychopath.
",Blade Runner,The Talented Mr. Ripley,The Bourne Identity,Confessions of a Dangerous Mind,The Talented Mr. Ripley
1161,"In which city was Whoopi Goldberg born?
","Chicago, Illinois","Los Angeles, California","Oakland, California",New York City,New York City
1162,"What statement is true about Whoopi Goldbergs first husband?
",He was Whoopis drug treatment counselor.,His name is Frank Langella.,His name is Ted Danson.,He was Whoopis first drama coach.,He was Whoopis drug treatment counselor.
1163,"What statement regarding Whoopi Goldberg is not true?
",She is dyslexic.,She has one eyebrow.,She hates flying so she tries to bus whenever she can.,She is a former heroin addict.,She has one eyebrow.
1164,"Whoopi Goldberg was inspired to become an actress by watching the performance of this actress.
",Lena Horne,Hattie McDaniels,Eartha Kitt,Nichelle Nichols,Nichelle Nichols
1165,"Name the famous director who discovered Whoopi Goldberg.
",Mike Nichols,Brian DePalma,Steven Spielberg,Oliver Stone,Mike Nichols
1166,"How did Whoopi Goldberg get the name Whoopi?
",It was given to her by her mother.,Her first agent  made up the name.,She made it up and used it because it was interesting.,Her friends called her Whoopi because of her flatulence.,Her friends called her Whoopi because of her flatulence.
1167,"Whoopi Goldbergs first big part was in the 1985 movie The Color Purple. What role did she play?
",Squeak,Millie,Sofia,Celie,Celie
1168,"In 2001, Oscar-winning actress Whoopi Goldberg starred in Rat Race, the first movie that featured two Oscar-winning African-Americans. Who was the other award -winning actor?
",Sidney Poitier,Angela Basset,"Cuba Gooding, Jr.",Harry Belafonte,"Cuba Gooding, Jr."
1169,"Whoopi Goldberg was the second African-American actress to win an Oscar. Who was the first?
",Butterfly McQueen,Lena Horne,Hattie McDaniels,Eartha Kitt,Hattie McDaniels
1170,"Whoopi Goldberg was very influential in developing Comic Relief  around 1986. Who were the other two  comedians who helped develop Comic Relief?
",Robin Williams and Billy Crystal,Paul Rodriguiz and Billy Connelly,Bill Cosby and Steve Martin,Jim Norton and Bill Rafferty,Robin Williams and Billy Crystal
1171,"Whoopi Goldberg was the first woman to host the Oscars.
",True,False,,,True
1172,"What tattoo does Whoopi Goldberg have on her shoulder?
",Snoopy,Bugs Bunny,Woodstock,Daffy Duck,Woodstock
1173,"This female poet lived between 630 and 612 BC on the island of Lesbos in Greece. She was considered a lyricist because the poems she wrote were to be performed with the accompaniment of a lyre.
",Sarojini Naidu,Pindar,Maya Angelou,Sappho,Sappho
1174,"This Arab poetess was born in 1001 in the family of the Caliph of Cordova. After the death of her father, she inherited a tremendous wealth, which helped her to open a salon for writers.
",Sarojini Naidu,Hanan Ashrawi,Gabriela Mistral,Walladah Al-Mustakfi,Walladah Al-Mustakfi
1175,"This lady is a famous English novelist. Her first novel Northanger Abbey was published posthumously.  In addition, 100 years after her death, 3 volumes of her juvenilia were also published.
",Elizabeth Browning,Harriet Beecher Stowe,Emily Bronte,Jane Austen,Jane Austen
1176,"When her family discovered her poetic talent, they urged this English author and her two sisters to publish a collective volume of their works. The sisters used male pen names, as there were prejudices against female authors at the time. Later, she published her only novel Wuthering Heights, which became a literary classic.
",Charlotte Bronte,Carol Anshaw,Jane Austen,Emily Bronte,Emily Bronte
1177,"This female author became famous for her poems devoted to her husband Robert, who was also a famed poet. She met him at the age of 39.
",Angela Jackson,Elizabeth Browning,Margaret Walker,Carol Anshaw,Elizabeth Browning
1178,"This author was devoted to the antislavery campaign. She wanted to do something to help this cause and one day, while in church, she decided to write a novel about slavery. Today this is her most famous work.
",Kate Chopin,Harriet Beecher Stowe,Katherine Porter,Alice Walker,Harriet Beecher Stowe
1179,"This author was a convinced vegetarian. That is why her most famous character - Frankenstein is also a vegetarian.
",Mary Shelley,Kate Chopin,Mary Wollstonecraft,Katherine Porter,Mary Shelley
1180,"She is one of Russias greatest poetesses of the 20th century. Her real name was Anna Gorenko but she adopted a pen name because of her father. He was afraid that a poetess would bring shame to the family.
",Tatyana Shcherbina,Marina Tsvetaeva,Anna Akhmatova,Mary Ann Evans,Anna Akhmatova
1181,"This is one of Latin Americas foremost writers. She is considered to be one of the initiators of Latin American feminist literary awakening. She has a special tradition of her own - to start every new book on January 8th .
",Juana de Ibarbourou,Isabel Allende,Delia Galvan,Barbara Mujica,Isabel Allende
1182,"Which famous NBA player, founder of the Stand Tall Foundation, was selected by the Milwaukee Bucks in the 1993 NBA Draft.
",Gary Payton,Magic Johnson,Vin Baker,Dikembe Mutombo,Vin Baker
1183,"Which NBA star was charged with sexual assault on a 19-year old hotel employee in the summer of 2003?
",Gary Payton,Kobe Bryant,Jason Caffey,Sam Cassell,Kobe Bryant
1184,"This basketball player and his teammates Glenn Robinson and Ray Allen formed the Milwaukee Bucks Big Three in the period between 1999 and 2003 .
",Kevin Garnett,Sam Cassell,Tim Duncan,Tracy McGrady,Sam Cassell
1185,"Which NBA star was elected president of the Executive Committee of National Basketball Player Association in 2004?
",Derek Fisher,Antonio Davis,Pat Garrity,P.J. Brown,Antonio Davis
1186,"In 1995, this professional basketball player, nicknamed The Big Ticket and The Kid was drafted out of high school to Minnesota Timberwolves.
",Jason Kidd,Kenny Anderson,Kevin Garnett,Tim Hardaway,Kevin Garnett
1187,"Which NBA star, famous for taking part in a Sprite commercial, was granted the 2004-2005 NBA Sportsmanship Award for his sportsmanship, ethical behavior, fair play and integrity?
",Ray Allen,David Robinson,Joe Dumars,Grant Hill,Grant Hill
1188,"Who was the first Cleveland Cavalier player to get the prize NBA Rookie of the year in 2004, when he was only 19?
",Alan Henderson,Luke Jackson,Eric Snow,Lebron James,Lebron James
1189,"When this NBA player was a rookie at the Denver Nuggets, he asked Michael Jordan to make a free throw with his eyes closed. Jordan did it, nailed the shot and told him Welcome to NBA.
",Tim Hardaway,Dikembe Mutombo,Nick Van Exel,Avery Johnson,Dikembe Mutombo
1190,"In 2004, the New Jersey Nets traded this NBA player to Toronto Raptors, but he refused to play for Toronto, because the teams season record was poor.
",Vince Carter,Eric Williams,Alonzo Mourning,Jason Kidd,Alonzo Mourning
1191,"Before leaving the NBA in 2005, this player, mainly associated with the Charlotte Hornets, was the smallest player in the history of the league with his 1.60 m height and 62 kg weight.
",Travis Best,T.J. Ford,Damon Stoudamire,Muggsy Bogues,Muggsy Bogues
1192,"This Central-African country is named after a lake, located within its territories.
",Cambodia,Chad,Central African Republic,Comoros,Chad
1193,"Because of its close economic relations with France this country has turned into one of the most prosperous tropical African states.  Its name relates to the tusks of elephants.
",Cote dIvoire,Cocos,Chad,Cameroon,Cote dIvoire
1194,"This country is a Caribbean communist state that is famous for both its ruler and its cigars.
",Cook Islands,Costa Rica,Cuba,Cyprus,Cuba
1195,"This is an island nation that has been divided into two parts under Greek and Turkish authority.
",Cuba,Cambodia,Cyprus,Chad,Cyprus
1196,"This archipelago country is located in the North Atlantic Ocean. It was not until the 15th century that the islands were colonized by the Portuguese.
",Chile,Chad,Cape Verde,Cuba,Cape Verde
1197,"How many major islands does the African island nation of Comoros consist of?
",7,4,0,12,4
1198,"The former French and British parts of this country merged in 1961. It has two official languages (French and English), Yaound as a capital and borders Nigeria, Chad, Central African Republic, Republic of Congo, Gabon, Equatorial Guinea and the Gulf of Guinea.
",Chile,Cameroon,Cambodia,Cuba,Cameroon
1199,"The name Congo, serves two countries which can be distinguished by using their full names or by mentioning their capitals.
",False,True,,,True
1200,"I will not rest until I have you holding a Coke, wearing your own shoe, playing a Sega game featuring you, while singing your own song in a new commercial, starring you, broadcast during the Superbowl, in a game that you are winning, and I will not sleep until that happens. Ill give you fifteen minutes to call me back. (1996)
",Eternal Sunshine of the Spotless Mind,Saving Private Ryan,American Beauty,Jerry Maguire,Jerry Maguire
1201,"Im always on the lookout for the next ex-Mrs. Malcolm. (1993)
",Lawrence of Arabia,Jurassic Park,Finding Nemo,The Incredibles,Jurassic Park
1202,"Fredo, youre my older brother and I love you, but dont ever take sides with anyone against the family again. Ever. (1972)
",The Godfather,Once Upon a Time in America,Goodfellas,Pulp Fiction,The Godfather
1203,"Let me tell you something my friend. Hope is a dangerous thing. Hope can drive a man insane. (1994)
",Apocalypse Now,Schindlers List,City of God,Shawshank Redemption,Shawshank Redemption
1204,"A census taker once tried to test me. I ate his liver with some fava beans and a nice chianti. (1991)
",The Silence of the Lambs,Faust,Touch of Evil,Psycho,The Silence of the Lambs
1205,"Stop going for the easy buck and start producing something with your life. Create, instead of living off the buying and selling of others. (1987)
",Football  Finance,The Pawnshop,Wall Street,Money,Wall Street
1206,"Raise your hands - and all of your flippers. (1997)
",Men in Black,Alien,Star Wars,The Incredibles,Men in Black
1207,"The men may be the head of the house but the women are the neck and they can turn the head anyway they want. (2002)
",Mr. Smith Goes to Washington,The Princess Bride,My Big Fat Greek Wedding,Filantropica,My Big Fat Greek Wedding
1208,"Look, you dont know me from Adam. But I was a better man with you as a woman than I ever was with a woman as a man. Know what I mean? (1982)
",Tootsie,The African Queen,Kin-Dza-Dza,Some Like It Hot,Tootsie
1209,"Let me see if Ive got this straight: in order to be grounded, Ive got to be crazy and I must be crazy to keep flying. But if I ask to be grounded, that means Im not crazy any more and I have to keep flying. (1970)
",Catch 22,Paths of Glory,The Great Escape,Apocalypse Now,Catch 22
1210,"This Mel Gibson historical epic, that won several Academy Awards including Best Picture, ends with the following line: They fought like warrior poets, they fought like Scotsmen, and won their freedom. (1995)
",Forrest Gump,Lethal Weapon,The Passion of the Christ,Braveheart,Braveheart
